Account Owner,Company Name,Billing City,Billing Zip/Postal Code,Account Territory,Reseller,Product Name,Bundle Product,License Name,Status,Buy Price Currency,Buy Price,Quantity,Expiry Date,Sector
Emmanuel Adjah,Character Options Ltd,Oldham,OL4 5JL,North,Softcat Limited,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,4627.35,140.0,30/04/2026,Business
Emmanuel Adjah,Ace Centre,Oldham,OL8 3QL,North,Nybble,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,6042.96,110.0,28/02/2027,Business
Emmanuel Adjah,Klash Clothing Co Ltd,Oldham,OL9 9LZ,North,Integrity360 Limited,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,2925.0,100.0,15/04/2028,Business
Jack Potter,Styleacre,Wallingford,OX10 8BA,Midlands,ASAP Computer Services,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,1086.87,109.0,19/06/2025,Business
Jack Potter,Cannon Packing & Logistics Ltd,Abingdon,OX14 4SE,Midlands,Plan-IT Office Solutions Ltd,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,3921.75,100.0,16/03/2027,Business
Jack Potter,GLAZPART LIMITED,BANBURY,OX16 3JU,Midlands,Softcat Limited,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,6896.06,120.0,30/08/2028,Business
Jack Potter,OQEMA LIMITED,OXFORD,OX18 3EZ,Midlands,Wiseserve T/A - Computer Assistance,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,56.53,130.0,31/01/2026,Business
Jack Potter,AFE UK Ltd,Carterton,OX18 3FX,Midlands,F1 Group,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,1889.55,100.0,31/01/2026,Business
Jack Potter,CoreFiling Ltd,Oxford,OX2 0FA,Midlands,Grey Matter Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1709.5,100.0,12/01/2026,Business
Jack Potter,Principal Medical,Bicester,OX26 3HA,Midlands,CCS Media Limited,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,6348.16,160.0,27/11/2027,Business
Jack Potter,Cherwell Laboratories Ltd,Bicester,OX26 4XB,Midlands,10-100 Consultancy Ltd,ESET Secure Authentication,ESET PROTECT Elite,EAV-81360942,Active,GBP,1144.23,107.0,28/05/2027,Business
Jack Potter,Shaw Gibbs,Oxford,OX2 7DY,Midlands,InfoTech Management Ltd,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,3646.5,260.0,29/12/2025,Business
Alexis Bush-Walker,E-Therapeutics Plc,Oxfordshire,OX29 8LN,Midlands,CCS Media Limited,ESET LiveGuard Advanced for Cloud Office Security,ESET PROTECT Complete,EAV-0412367006,Active,GBP,102.14,102.0,22/12/2025,Business
Emmanuel Adjah,Zift Solutions,Oxford,OX4 4GE,North,Millgate Limited,ESET PROTECT Elite,,ESET PROTECT Elite,Active,GBP,2455.38,100.0,06/03/2026,Business
Jack Potter,First Light Fusion,Kidlington,OX5 1QU,Midlands,Paac IT,ESET PROTECT Entry,,ESET PROTECT Entry,Active,GBP,151.5,175.0,27/02/2025,Business
Jack Potter,specialeffect,Chipping Norton,OX7 3EH,Midlands,AMC IT,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,1184.63,150.0,16/03/2026,Education
Jack Potter,Harrison Catering Services,Thame,OX9 2AH,Midlands,Softcat Limited,ESET Endpoint Encryption - Pro,ESET Endpoint Encryption - Pro,QNRWE-4KKKV-ETFMN-4GMM9,Active,GBP,8529.3,400.0,11/04/2027,Business
Jack Potter,Thames Valley Partnership,Aylesbury,OX9 3RP,Midlands,TigerNet Solutions Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1810.76,153.0,17/06/2025,Business
Emmanuel Adjah,ECO,Midleton,P25 XP38,North,Integer Micro Systems Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,2514.94,170.0,29/03/2026,Business
Jack Potter,Point74 Ltd,Bourne,PE10 9NE,Midlands,Alpha Technology Systems Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,161.09,145.0,06/07/2025,Business
Jack Potter,Nationwide Produce PLC,Spalding,PE11 3UL,Midlands,OX IT Solutions Ltd,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,5174.4,350.0,03/10/2026,Business
Hannah Ballard,Guttridge Ltd,Spalding,PE11 3UU,South,Complete I.T. Ltd Trading as Sharp IT,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,4735.99,230.0,15/03/2026,Business
Jack Potter,FreshLinc Ltd,Spalding,PE11 3ZN,Midlands,Advantage Technologies Ltd,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,6400.33,287.0,29/08/2025,Business
Jack Potter,Knowles Transport Ltd,March,PE15 0RG,Midlands,Road Tech Computer Systems Ltd,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,1527.62,150.0,18/06/2025,Business
Jack Potter,PICO TECHNOLOGY LIMITED,ST NEOTS,PE19 8YP,Midlands,Grey Matter Ltd,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,5017.02,349.0,28/02/2026,Business
Jack Potter,Tanglewood Care Homes,Boston,PE21 7TQ,Midlands,LCS Ltd,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,2417.59,177.0,28/02/2025,Business
Jack Potter,Cambridge Maintenance Services Ltd,St Ives,PE27 4AA,Midlands,Commerce Business Systems Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,3813.78,140.0,09/11/2026,Business
Nico Sanguinetti,AA Labels - Green Technologies Ltd,Peterborough,PE2 7BU,Midlands,Intalect Ltd,ESET LiveGuard Advanced for Cloud Office Security,ESET PROTECT Complete,EAV-0440708955,Active,GBP,63.5,108.0,02/09/2026,Business
Jack Potter,B+P,Peterborough,PE2 8TY,Midlands,Fitton Support Services Ltd,ESET PROTECT Elite,,ESET PROTECT Elite,Active,GBP,606.0,130.0,26/02/2026,Business
Jack Potter,Vericool Limited,Glebe Road Huntingdon Cambs,PE29 7DL,Midlands,Misco Technologies Limited T/a Misco,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,2258.1,124.0,25/11/2026,Business
Jack Potter,J & J Wilson,Hunstanton,PE36 6HS,Midlands,CCS Media Limited,ESET PROTECT Elite,,ESET PROTECT Elite,Active,GBP,17679.98,262.0,14/01/2027,Business
Jack Potter,Clark Drain Ltd,Peterborough,PE7 3EQ,Midlands,Example IT,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1893.6,100.0,12/09/2025,Business
Jack Potter,Schoolblazer,Peterborough,PE8 4HN,Midlands,Cambridge Networks Limited,ESET PROTECT Entry,,ESET PROTECT Entry,Active,GBP,159.07,131.0,30/11/2025,Education
Jack Potter,Hochanda Ltd,Peterborough,PE8 4HN,Midlands,Topmode Consultants Ltd,ESET PROTECT Entry,,ESET PROTECT Entry,Active,GBP,2463.26,160.0,29/04/2025,Business
Joseph Stern,Morris Leslie Ltd,Perth,PH2 7XZ,North,STI Solutions Ltd,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,3646.5,200.0,22/02/2026,Business
Matthew Bower,Roger Young,Saltash,PL12 6LY,South,AVM IT,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,3119.51,108.0,30/05/2027,Business
Matthew Bower,Improving Lives Plymouth,Plymouth,PL1 2DA,South,Netlogix UK Ltd,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,911.25,100.0,15/12/2025,Business
Matthew Bower,Wildanet,Liskeard,PL14 6BT,South,Highlander Direct,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,5840.8,280.0,28/10/2025,Business
Matthew Bower,Eden Project,Par,PL24 2SG,South,Phoenix Software Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,6653.52,450.0,16/09/2027,Business
Matthew Bower,Cornwall Group,St. Austell,PL25 3JQ,South,NCI Technologies Ltd,ESET Secure Authentication,,ESET Secure Authentication,Active,GBP,1847.3,145.0,23/02/2026,Business
Laura Gale,Ann's Cottage Warehouse,Wadebridge,PL27 6NU,South,Tanist Computer Systems,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,2416.4,110.0,23/11/2025,Business
Matthew Bower,St. Joseph's School,Bodmin,PL30 4JE,South,CCS Media Limited,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,2834.07,150.0,28/09/2027,Education
Matthew Bower,Flann Microwave,Bodmin,PL31 2QL,South,NCI Technologies Ltd,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,1737.29,100.0,17/01/2026,Business
Matthew Bower,Plessey Semiconductors,Plymouth,PL6 7BQ,South,Bechtle,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,3077.1,200.0,13/10/2025,Business
Matthew Bower,Express Diagnostics,Plymouth,PL68BU,South,Integrity360 Limited,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,174.96,150.0,22/09/2025,Business
Matthew Bower,Skills To Group,Plympton,PL7 5BG,South,AVM IT,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,2272.4,200.0,31/05/2026,Education
Matthew Bower,Applied Automation UK Ltd,Plymouth,PL7 5ET,South,Net IT Solutions,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,5518.13,150.0,28/01/2027,Business
Matthew Bower,Applied Automation (UK) Ltd,Plymouth,PL7 5ET,South,Net IT Solutions,ESET Mail Security,,ESET Mail Security,Active,GBP,275.91,160.0,26/12/2025,Business
Matthew Bower,Bourne Community College,Emsworth,PO10,South,JSPC Computer Services,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,887.79,450.0,28/07/2025,Education
Matthew Bower,Emsworth Primary School,Emsworth,PO10 7LX,South,Agile ICT Limited,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,947.7,120.0,11/05/2025,Education
Matthew Bower,Glenwood School,Emsworth,PO10 7NN,South,Agile ICT Limited,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,371.8,172.0,12/04/2025,Education
Hannah Ballard,The Hayling College,Hayling Island,PO11 0NU,South,Agile ICT Limited,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,2180.1,258.0,13/04/2025,Education
Hannah Ballard,Mengham Junior School,,PO11 9ET,South,Agile ICT Limited,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,1601.2,110.0,17/02/2027,Education
Hannah Ballard,Alverstoke CE Junior School,Gosport,PO12 2JS,South,PSDL Ltd T/a CCC & SchoolCare,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,789.75,100.0,23/03/2026,Education
Hannah Ballard,St Mary's Catholic Primary School,Gosport,PO12 3NB,South,Agile ICT Limited,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,1601.2,110.0,22/02/2027,Education
Hannah Ballard,Leesland Junior School,Gosport,PO12 3QF,South,Agile ICT Limited,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1917.86,144.0,31/03/2027,Education
Hannah Ballard,St John's Church of England Primary - Gosport,Gosport,PO12 4JH,South,Agile ICT Limited,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,978.21,125.0,29/03/2025,Education
Hannah Ballard,Brockhurst Primary School,Gosport,PO12 4SL,South,PSDL Ltd T/a CCC & SchoolCare,ESET Mobile Threat Defense,ESET PROTECT Advanced,EAV-0431074016,Active,GBP,453.72,190.0,28/07/2025,Education
Hannah Ballard,The Key Education Centre,Gosport,PO13 0SG,South,Agile ICT Limited,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,1135.95,176.0,30/08/2025,Education
Hannah Ballard,Bedenham Primary School,Gosport,PO13 0XT,South,Agile ICT Limited,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,2516.41,324.0,08/07/2025,Education
Hannah Ballard,Grange Infant School,,PO13 9RX,South,Agile ICT Limited,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,296.97,105.0,04/02/2025,Education
Hannah Ballard,Catholic Diocese of Portsmouth,Portsmouth,PO1 3QA,South,PSDL Ltd T/a CCC & SchoolCare,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,3316.95,300.0,16/01/2026,Education
Hannah Ballard,Ranvilles Junior School,Fareham,PO14 3BN,South,Agile ICT Limited,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,580.94,125.0,09/06/2025,Education
Hannah Ballard,St Francis School,Fareham,PO14 3BN,South,Agile ICT Limited,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,1263.6,160.0,25/01/2025,Education
Hannah Ballard,Barncroft Primary,FAREHAM,PO14 4HW,South,Agile ICT Limited,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,2715.52,239.0,24/07/2026,Education
Hannah Ballard,St John the Baptist Primary School,Fareham,PO14 4NH,South,PSDL Ltd T/a CCC & SchoolCare,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,1527.92,146.0,13/08/2025,Education
Hannah Ballard,Corrigenda Ltd,Fareham,PO15 5SE,South,Tailor Made Technologies,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,517.34,130.0,09/12/2026,Business
Hannah Ballard,Captec Limited,Fareham,PO15 5SH,South,Cellar Systems Limited,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,13080.0,160.0,30/06/2028,Business
Hannah Ballard,Whiteley Primary School,Fareham,PO15 7LA,South,Agile ICT Limited,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,1331.84,170.0,25/03/2025,Education
Hannah Ballard,Northern Federated Schools,Fareham,PO16 8DG,South,PSDL Ltd T/a CCC & SchoolCare,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1846.0,100.0,18/10/2027,Education
Hannah Ballard,Phoenix Systems UK Ltd,Fareham,PO16 8XQ,South,First Source IT Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,3195.45,162.0,19/12/2025,Business
Hannah Ballard,King's Academy College Park,portsmouth,PO2 0NT,South,Rocket Computer Services,ESET PROTECT Entry,,ESET PROTECT Entry,Active,GBP,1060.5,100.0,02/12/2025,Education
Joseph Stern,Edward Bryant School,Bognor Regis,PO21 1BG,South,JSPC Computer Services,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,1274.13,165.0,22/05/2025,Education
Hannah Ballard,Bersted Green Primary,Bognor Regis,PO22 9HT,South,JSPC Computer Services,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,1113.55,141.0,15/12/2025,Education
Hannah Ballard,Stamshaw Junior School,Portsmouth,PO2 8QH,South,RM Education Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1228.25,180.0,31/03/2026,Education
Matthew Bower,Stainless Games Ltd,Newport,PO30 1TP,South,Softcat Limited,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,2649.73,155.0,19/09/2025,Business
Laurie Daws,IFPL,Newport,PO30 4JY,South,Pc Consultants,ESET LiveGuard Advanced for Cloud Office Security,ESET PROTECT Complete,EAV-0427205532,Active,GBP,60.37,102.0,22/05/2025,Business
Matthew Bower,Rheinmetall Electronics UK Ltd,Newport,PO30 5XW,South,Access Information Security,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,142.24,131.0,20/12/2025,Business
Nathan Holmes,United Kingdom Sailing Academy,Cowes,PO31 7PQ,South,Pc Consultants,ESET Mobile Threat Defense,ESET PROTECT Complete,EAV-0426309846,Active,GBP,308.63,150.0,30/12/2025,Business
Hannah Ballard,Copnor Junior School,Portsmouth,PO3 5BZ,South,Rocket Computer Services,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,1567.35,172.0,05/12/2025,Education
Hannah Ballard,Trafalgar School,portsmouth,po3 5tx,South,Softcat Limited,ESET Endpoint & Server Security for ESET PROTECT Advanced,ESET PROTECT Advanced,EAV-0156016810,Active,GBP,2955.34,400.0,31/07/2026,Education
Hannah Ballard,Craneswater Junior School,Southsea,PO4 0PX,South,Rocket Computer Services,ESET PROTECT Entry,,ESET PROTECT Entry,Active,GBP,525.0,122.0,24/07/2025,Education
Hannah Ballard,Solent Infant School,Portsmouth,PO6 1DH,South,Integrity360 Limited,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,2204.48,119.0,07/02/2027,Education
Hannah Ballard,Solent Junior School,Portsmouth,PO6 1HJ,South,Integrity360 Limited,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,185.25,160.0,02/02/2027,Education
Hannah Ballard,Admiral Lord Nelson School,Portsmouth,PO6 4PU,South,Softcat Limited,ESET Full Disk Encryption,ESET PROTECT Advanced,EAV-0397283332,Active,GBP,2383.33,400.0,31/07/2026,Education
Hannah Ballard,Purbrook Park School,Waterlooville,PO7 5DS,South,PSDL Ltd T/a CCC & SchoolCare,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,7969.32,446.0,01/06/2027,Education
Hannah Ballard,Hart Plain Junior School,Waterlooville,PO8 8SA,South,PSDL Ltd T/a CCC & SchoolCare,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,1115.4,120.0,15/12/2025,Education
Hannah Ballard,Horndean Junior School,Waterlooville,PO8 9NW,South,Agile ICT Limited,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,650.65,140.0,29/06/2025,Education
Hannah Ballard,Trosnant Federation of Schools,Havant,PO9 3BT,South,Agile ICT Limited,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,1829.75,125.0,15/03/2027,Education
Hannah Ballard,Riders Federated Schools,Havant,PO9 4RY,South,Agile ICT Limited,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,1185.0,150.0,26/06/2026,Education
Emmanuel Adjah,Caritas Care,Preston,PR2 1ES,North,Pugh Computers Ltd,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,3972.36,100.0,15/04/2027,Business
Emmanuel Adjah,Omni Resource Management Solutions Limited,Preston,PR2 2XP,North,String Computer Systems Ltd,ESET PROTECT Entry,,ESET PROTECT Entry,Active,GBP,2626.0,200.0,07/10/2025,Business
Emmanuel Adjah,C and W Berry Ltd,Leyland,PR25 2YH,North,Comcen Computer Supplies Ltd,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,10436.33,205.0,03/06/2028,Business
Emmanuel Adjah,Adi UK Ltd,Preston,PR2 9ZG,North,Softcat Limited,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,4842.5,250.0,26/07/2025,Business
Emmanuel Adjah,Barron Wood Distribution Ltd,Preston,PR4 5JB,North,Road Tech Computer Systems Ltd,ESET PROTECT Entry,,ESET PROTECT Entry,Active,GBP,6540.0,160.0,16/09/2026,Business
Emmanuel Adjah,DAV900,Chorley,PR7 6TE,North,Positive Solutions Ltd,ESET Mobile Threat Defense,ESET PROTECT Advanced,EAV-0468134462,Active,GBP,1079.91,144.0,28/04/2028,Business
Emmanuel Adjah,WM8000,Chorley,PR7 6TE,North,Positive Solutions Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,4122.97,339.0,04/03/2026,Business
Emmanuel Adjah,St Phillips Primary School,Southport,PR8 6SS,North,Apex Network Solutions Limited,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,1067.04,108.0,29/04/2025,Education
Emmanuel Adjah,Bishop David Sheppard Primary School,Southport,PR97BZ,North,Apex Network Solutions Limited,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,1186.77,102.0,29/09/2025,Education
Emmanuel Adjah,Harrison Leisure UK,Southport,PR9 8DF,North,North West Linux Limited,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1972.5,100.0,29/08/2025,Business
Emmanuel Adjah,MCL,Southport,PR9 9RJ,North,North West Linux Limited,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,2422.5,100.0,07/10/2025,Business
Hannah Ballard,Harmans Water Primary School,Bracknell,RG12 9NE,South,Agile ICT Limited,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,1382.5,175.0,31/03/2026,Education
Matthew Bower,Gekko Partners,Newbury,RG14 1AU,South,Softcat Limited,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,4141.67,144.0,12/02/2028,Business
Hannah Ballard,GIA,Reading,RG1 8EQ,South,CDW (UK) Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1743.69,170.0,10/08/2025,Business
Matthew Bower,The Fire Fighters Charity,Basingstoke,RG21 4HG,South,Insight Direct (UK) Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1924.2,180.0,21/01/2026,Business
Matthew Bower,Maple Ridge Primary School,Basingstoke,RG21 5SX,South,Agile ICT Limited,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,795.34,133.0,26/03/2025,Education
Matthew Bower,Hatch Warren Junior,Basingstoke,RG22 4PQ,South,Agile ICT Limited,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,1975.0,125.0,15/04/2026,Business
Matthew Bower,Ikiru People Ltd,Basingstoke,RG24 8WD,South,Grey Matter Ltd,ESET Full Disk Encryption,ESET PROTECT Advanced,EAV-0393875845,Active,GBP,280.23,125.0,30/03/2026,Business
Matthew Bower,Bishopswood Junior School,Basingstoke,RG26 3NA,South,Agile ICT Limited,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,896.94,151.0,19/02/2025,Education
Matthew Hall,Thales,Reading,RG2 6GF,Midlands,Insight Direct (UK) Ltd,ESET Mail Security,,ESET Mail Security,Active,GBP,2125.5,100.0,31/08/2026,Business
Hannah Ballard,Charles Kingsley's Church of England Primary School,Hook,RG27 0LX,South,PSDL Ltd T/a CCC & SchoolCare,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,144.14,110.0,31/05/2025,Education
Hannah Ballard,Surface Technology International,Hook,RG27 9HX,South,CCS Media Limited,ESET Endpoint Encryption - Pro,ESET Endpoint Encryption - Pro,AYMRD-4A9JM-KPPYE-NE4AW,Active,GBP,3756.15,210.0,14/06/2026,Business
Hannah Ballard,Hook Junior School,Hook,RG27 9NN,South,PSDL Ltd T/a CCC & SchoolCare,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,974.29,130.0,28/06/2025,Education
Hannah Ballard,EDMI Europe,Hook,RG27 9XA,South,Complete IT Systems Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,3948.75,250.0,31/05/2026,Business
Matthew Bower,Whitchurch Primary School,Whitchurch,RG28 7LS,South,Agile ICT Limited,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,1429.79,100.0,01/11/2026,Education
Hannah Ballard,Mayhill Junior School,Hook,RG29 1NB,South,Agile ICT Limited,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,464.75,100.0,30/06/2025,Education
Hannah Ballard,Shinfield Infant & Nursery Schoo,Reading,RG2 9EH,South,Soft Egg,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,1342.5,100.0,16/03/2026,Education
Hayley Loader,Mortimer St Johns,Reading,RG7 3SY,South,Elmdale IT services Limited,ESET Endpoint Security + Server Security,ESET PROTECT Entry On-Prem,EAV-0257914003,Active,GBP,1113.83,100.0,30/09/2025,Education
